ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX,INSTITUTION_ID
10100010014,MONTESSORI MAGNET SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010016,PINE HILLS ELEMENTARY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010018,DELAWARE COMMUNITY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010019,NEW SCOTLAND ELEMENTARY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010023,ALBANY SCHOOL OF HUMANITIES,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010027,EAGLE POINT ELEMENTARY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010028,THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010029,GIFFEN MEMORIAL ELEMENTARY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010030,WILLIAM S HACKETT MIDDLE SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010034,ALBANY HIGH SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010039,ARBOR HILL ELEMENTARY SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010043,PHILIP J SCHUYLER ACHIEVEMENT ACADEMY,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010044,SHERIDAN PREPARATORY ACADEMY,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100010045,STEPHEN AND HARRIET MYERS MIDDLE SCHOOL,2018,1010001.0,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10100860829,BRIGHTER CHOICE CHARTER SCHOOL FOR BOYS,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860830,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860867,KIPP TECH VALLEY CHARTER SCHOOL,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860892,HENRY JOHNSON CHARTER SCHOOL,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860899,ALBANY COMMUNITY CHARTER SCHOOL,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860907,GREEN TECH HIGH CHARTER SCHOOL,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10100860960,ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS,2018,,,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,7.0,
10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,2018,1020104.0,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,2018,1020104.0,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10306060003,ELSMERE ELEMENTARY SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060004,GLENMONT ELEMENTARY SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060005,HAMAGRAEL ELEMENTARY SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060006,SLINGERLANDS ELEMENTARY SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10306060009,EAGLE ELEMENTARY SCHOOL,2018,1030606.0,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10402060001,RAVENA-COEYMANS-SELKIRK SENIOR HIGH SCHOOL,2018,1040206.0,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10402060002,ALBERTUS W BECKER SCHOOL,2018,1040206.0,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10402060003,PIETER B COEYMANS SCHOOL,2018,1040206.0,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,2018,1040206.0,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10500010005,ABRAM LANSING SCHOOL,2018,1050001.0,COHOES CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10500010006,VAN SCHAICK ISLAND SCHOOL,2018,1050001.0,COHOES CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10500010007,COHOES HIGH SCHOOL,2018,1050001.0,COHOES CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10500010008,COHOES MIDDLE SCHOOL,2018,1050001.0,COHOES CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10500010009,HARMONY HILL SCHOOL,2018,1050001.0,COHOES CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10601060003,ROESSLEVILLE SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060005,SADDLEWOOD ELEMENTARY SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060006,SHAKER ROAD ELEMENTARY SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060008,COLONIE CENTRAL HIGH SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060010,FOREST PARK ELEMENTARY SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060011,VEEDER ELEMENTARY SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060012,SAND CREEK MIDDLE SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10601060013,LISHA KILL MIDDLE SCHOOL,2018,1060106.0,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10615020001,MENANDS SCHOOL,2018,1061502.0,MENANDS UNION FREE SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5.0,
10623060002,BLUE CREEK SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060003,BOGHT HILLS SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060004,FORTS FERRY SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060006,LATHAM RIDGE SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060007,LOUDONVILLE SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060008,SOUTHGATE SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060009,SHAKER JUNIOR HIGH SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10623060010,SHAKER HIGH SCHOOL,2018,1062306.0,NORTH COLONIE CSD,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10701030001,HEATLY SCHOOL,2018,1070103.0,GREEN ISLAND UNION FREE SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
10802060001,ALTAMONT ELEMENTARY SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060003,GUILDERLAND ELEMENTARY SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060004,WESTMERE ELEMENTARY SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060005,GUILDERLAND HIGH SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060007,LYNNWOOD ELEMENTARY SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060008,FARNSWORTH MIDDLE SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
10802060009,PINE BUSH ELEMENTARY SCHOOL,2018,1080206.0,GUILDERLAND CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
11003060001,VOORHEESVILLE ELEMENTARY SCHOOL,2018,1100306.0,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
11003060002,CLAYTON A BOUTON HIGH SCHOOL,2018,1100306.0,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
11003060003,VOORHEESVILLE MIDDLE SCHOOL,2018,1100306.0,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6.0,
11200010002,WATERVLIET ELEMENTARY SCHOOL,2018,1120001.0,WATERVLIET CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
11200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2018,1120001.0,WATERVLIET CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3.0,
20101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,2018,2010104.0,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,5590,BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG,2,ALLEGANY,5.0,
20101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2018,2010104.0,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,5590,BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG,2,ALLEGANY,5.0,
20601040001,ANDOVER SCHOOL,2018,2060104.0,ANDOVER CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
20702040001,GENESEE VALLEY CENTRAL SCHOOL,2018,2070204.0,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
20801040001,BELFAST SCHOOL,2018,2080104.0,BELFAST CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
21102040001,CANASERAGA SCHOOL,2018,2110204.0,CANASERAGA CENTRAL SCHOOL DISTRICT,5590,BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG,2,ALLEGANY,4.0,
21601040004,FRIENDSHIP CENTRAL SCHOOL,2018,2160104.0,FRIENDSHIP CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22001040001,FILLMORE CENTRAL SCHOOL,2018,2200104.0,FILLMORE CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22101040001,WHITESVILLE CENTRAL SCHOOL,2018,2210104.0,WHITESVILLE CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22302040001,CUBA-RUSHFORD HIGH SCHOOL,2018,2230204.0,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,2018,2230204.0,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22302040004,CUBA-RUSHFORD MIDDLE SCHOOL,2018,2230204.0,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22401040003,SCIO CENTRAL SCHOOL,2018,2240104.0,SCIO CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22601060004,WELLSVILLE SENIOR HIGH SCHOOL,2018,2260106.0,WELLSVILLE CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22601060005,WELLSVILLE ELEMENTARY SCHOOL,2018,2260106.0,WELLSVILLE CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL,2018,2290204.0,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
22902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,2018,2290204.0,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,2,ALLEGANY,4.0,
51101040004,PORT BYRON SENIOR HIGH SCHOOL,2018,5110104.0,PORT BYRON CENTRAL SCHOOL DISTRICT,590,BOCES CAYUGA-ONONDAGA,5,CAYUGA,5.0,
51301040001,MILLARD FILLMORE ELEMENTARY SCHOOL,2018,5130104.0,MORAVIA CENTRAL SCHOOL DISTRICT,590,BOCES CAYUGA-ONONDAGA,5,CAYUGA,5.0,
51301040003,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,2018,5130104.0,MORAVIA CENTRAL SCHOOL DISTRICT,590,BOCES CAYUGA-ONONDAGA,5,CAYUGA,5.0,
51901040005,UNION SPRINGS MIDDLE SCHOOL HIGH SCHOOL,2018,5190104.0,UNION SPRINGS CENTRAL SCHOOL DISTRICT,590,BOCES CAYUGA-ONONDAGA,5,CAYUGA,5.0,
51901040006,UNION SPRINGS MIDDLE SCHOOL,2018,5190104.0,UNION SPRINGS CSD,590,BOCES CAYUGA-ONONDAGA,5,CAYUGA,5.0,
60201060003,SOUTHWESTERN SENIOR HIGH SCHOOL,2018,6020106.0,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60201060006,SOUTHWESTERN MIDDLE SCHOOL,2018,6020106.0,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60201060007,SOUTHWESTERN ELEMENTARY SCHOOL,2018,6020106.0,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60301040002,ROBERT H JACKSON ELEMENTARY SCHOOL,2018,6030104.0,FREWSBURG CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60301040004,FREWSBURG JUNIOR-SENIOR HIGH SCHOOL,2018,6030104.0,FREWSBURG CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60401040003,SINCLAIRVILLE ELEMENTARY SCHOOL,2018,6040104.0,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,4.0,
60401040006,CASSADAGA VALLEY MIDDLE/HIGH SCHOOL,2018,6040104.0,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,4.0,
60503040001,CHAUTAUQUA LAKE SECONDARY SCHOOL,2018,6050304.0,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60503040002,CHAUTAUQUA LAKE ELEMENTARY SCHOOL,2018,6050304.0,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60601040002,PINE VALLEY ELEMENTARY SCHOOL,2018,6060104.0,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,4.0,
60601040003,PINE VALLEY CENTRAL JUNIOR-SENIOR HIGH SCHOOL,2018,6060104.0,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,4.0,
60701040003,CLYMER CENTRAL SCHOOL,2018,6070104.0,CLYMER CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
60800010003,SCHOOL 3,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
60800010004,SCHOOL 4,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
60800010005,SCHOOL 5,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
60800010007,SCHOOL 7,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
60800010009,DUNKIRK SENIOR HIGH SCHOOL,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
60800010010,DUNKIRK MIDDLE SCHOOL,2018,6080001.0,DUNKIRK CITY SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,3.0,
61001040001,BEMUS POINT ELEMENTARY SCHOOL,2018,6100104.0,BEMUS POINT CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
61001040005,MAPLE GROVE JUNIOR/SENIOR HIGH SCHOOL,2018,6100104.0,BEMUS POINT CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
61101040001,HARVEY C FENNER ELEMENTARY SCHOOL,2018,6110104.0,FALCONER CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
61101040007,FALCONER MIDDLE/HIGH SCHOOL,2018,6110104.0,FALCONER CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
61101040009,PAUL B D TEMPLE ELEMENTARY SCHOOL,2018,6110104.0,FALCONER CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,6,CHAUTAUQUA,5.0,
90201040004,AUSABLE FORKS ELEMENTARY SCHOOL,2018,9020104.0,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90201040005,AUSABLE VALLEY MIDDLE SCHOOL,2018,9020104.0,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90301060001,BEEKMANTOWN ELEMENTARY SCHOOL,2018,9030106.0,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90301060003,CUMBERLAND HEAD ELEMENTARY SCHOOL,2018,9030106.0,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90301060005,BEEKMANTOWN MIDDLE SCHOOL,2018,9030106.0,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90301060006,BEEKMANTOWN HIGH SCHOOL,2018,9030106.0,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90501040002,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,2018,9050104.0,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90501040003,ROUSES POINT ELEMENTARY SCHOOL,2018,9050104.0,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90501040006,MOOERS ELEMENTARY SCHOOL,2018,9050104.0,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90501040007,NORTHEASTERN CLINTON MIDDLE SCHOOL,2018,9050104.0,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90601020001,CHAZY CENTRAL RURAL ELEMENTARY SCHOOL,2018,9060102.0,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90601020002,CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL,2018,9060102.0,CHAZY UNION FREE SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,5.0,
90901040001,NORTHERN ADIRONDACK ELEMENTARY SCHOOL,2018,9090104.0,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4.0,
90901040002,NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL,2018,9090104.0,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,990,BOCES CLINTON-ESSEX-WARREN-WASHING,9,CLINTON,4.0,
